,text_data,sentiment,label
4168,Menggunakan aplikasi ini sangat puas...mau denger lagu tinggal pilh...tanpa iklan..pokoknya mantab tenan,1,Positive
4169,Ni spotify udah mendingan tapi keluhannya saya tuh bisa ga sih spotify kaya dulu bisa dengerin musik nya terserah kita mau ke menit brp gitu loh. Ada iklan lagi. 😑,0,Negative
4170,"Update yang paling gajelas banget dari Spotify. Masa harus premium supaya bisa milih lagu yang dimau? Gblk bgt anjir, apa apa harus premium mulu. Kesannya malah jadi maksa, masa ngertiin pengguna yg ga punya modal buat beli premium aja gabisa? caranya licik dan kotor. Kecewa berat pdhl sebelum ada update ini suka banget.",0,Negative
4171,"Update yang paling gajelas banget dari Spotify. Masa harus premium supaya bisa milih lagu yang dimau? Gblk bgt anjir, apa apa harus premium mulu. Kesannya malah jadi maksa, masa ngertiin pengguna yg ga punya modal buat beli premium aja gabisa? caranya licik dan kotor. Kecewa berat pdhl sebelum ada update ini suka banget.",0,Negative
4172,Spotify adalah idolaku karna bisa terhibur dengan sajian lirik lagu yang sangat menyentuh kalbu. Pokoknya aku suka.,1,Positive
4173,Kenapa skrg gak bisa milih lagu yg dimau klo bukan premium?? Lama-lama gak ada bedanya spotify dengan radio.,0,Negative
4174,Aplikasi mantap tapi mohon yang belum upgrade ke premium tolong bisa memutar musik sesuka hati. Mau upgrade ke premium susah pembayaran nya. Mau bayar di indomaret gak bisa,0,Negative
4175,"saya selalu pakai premium mini, setiap transaksi emang agak susah. nah hari ini transaksi saya malah tidak bisa dilakukan untuk premium mini. saya dapet hadiah claim premium mini seharga 800 rupiah, tapi tidak bisa di claim yg bikin transaksi pembayaran untuk premium mini tidak bisa dilakukan. mohon bantuan nya.",0,Negative
4176,"apk jlek tiap mau beli premium pasti ada tulisan ""tidak dapat terhubung"" padahall sinyal lancar lancar aja buat yg lain, memo juga masi banyak, apa coba anjir cacat",0,Negative
4177,"Kenapa ya, kalau mau beli premium selalu error pas milih metode pembayarannya, jadi gabisa lanjut beli",0,Negative
4178,"Udh dicoba pake earphone, suka mati sendiri. Pas dengar biasa, mati juga. Aku kirain masalah WiFi. Pas pakai paket, juga sering mati. Jadi harus bolak balik aplikasi buat nyalain lagunya. Matinya juga tiap 1 lagu diputar. Entah siapa yg bermasalah. Earphone, jaringan, apa langsung dari Spotify nya? Klo iklan aku gk begitu mempermasalahkan, tapi tolong itu kenapa suka tiba tiba mati lagunyaaa?",0,Negative
4179,"Udh dicoba pake earphone, suka mati sendiri. Pas dengar biasa, mati juga. Aku kirain masalah WiFi. Pas pakai paket, juga sering mati. Jadi harus bolak balik aplikasi buat nyalain lagunya. Matinya juga tiap 1 lagu diputar. Entah siapa yg bermasalah. Earphone, jaringan, apa langsung dari Spotify nya? Klo iklan aku gk begitu mempermasalahkan, tapi tolong itu kenapa suka tiba tiba mati lagunyaaa?",0,Negative
4180,"Iklannya setiap lagu 30detik, gak masuk akal. Dan playlist pun gak bisa wajib di acak. Intinya harus bayar sih. PINDAH KE JOOX AJA.",0,Negative
4181,"saya log out dari akun, ketika ingin kembali ke akun saya dengan nomor telepon malah gak bisa. malah keluar tulisan ""periksa nomor telepon kamu"" padahal sebelumnya login pake nomor telepon.",0,Negative
4182,"SPORTIFY MAKIN KESINI MAKIN NGACO!! UDAH GA ADA LIRIK!, mau muter lagu apa munculnya apa, di update bukanya semakin bagus malah kek taik! Jujur semenjak di update apk nya makin jelek, ribet, rumit, kebanyakan iklan gw saranin uninstall aja sii.",0,Negative
4183,"untuk setel lagu di Play Station berguna banget tapi setiap ganti 2-3 lagu selalu 2 iklan sekaligus, saya paham bukan pengguna premium tapi minimal kalo ngasih iklan setelah 4 lagu. Suara iklan nya lebih keras dibanding suara lagunya, strategi marketing nya sampah!!",0,Negative
4184,Suka sih💗💗 apa lagi bisa denger lagu se enak kita Tp kata aku untuk lebih baik ini itu offline di dengernya biar lebih enak aja yg denger juga biar gak usah online pliss di jadiin offline aja buat dengernya klo 1 lagi itu ada brp² lagu gak ada liriknya Jadi itu doanv 2 masalahnya yg tolong kata aku di berbaikin tp klo yg offline gak bisa gpp tp yg lainya baguss bgtt💗🧸 oh iya 1 lagi kita mau tengah² tp gak bisa💔 ini juga bikin aku gak terlalu nyaman jadi tolong 3 malasahnya di berbaikin yaa,0,Negative
4185,"Pilihan premium harian/mingguan tidak bisa diakses. Setiap buka paket harian/mingguan selalu diarahkan untuk klaim hadiah. Saat coba klaim hadiah selalu saja ada info ""Halaman sudah tidak ada lagi"". Coba via web juga sama saja. Ga jelas 👎🏼",0,Negative
4186,musik baru kali 2 iklan nya muncul 2 kali napa sering iklan dah. sering iklan dah iklan nya 2 kali pulak. iklan terus aja sampai setiap 1 lagu ada 2 iklan sekalian bangs*t,0,Negative
4187,Menyenangkan ..... Tapi .... kenapa untuk mendapatkan lirik lagu / teks terkadang hilang / sulit,0,Negative
4188,Menyenangkan ..... Tapi .... kenapa untuk mendapatkan lirik lagu / teks terkadang hilang / sulit,0,Negative
4189,"apa ini kaget saya baru buka Spotify terus nyari lagu kesukaan lah kok ga muncul lirik nya aku kira hp ku yang bermasalah sampe aku uninstall trs ku dwonload lgi lah ternyata emang dari Sononya, jadi nya saya kan ga bisa nyanyi lagu bhsa lain.",0,Negative
4190,Tolong untuk Spotify di Spotify gak ada fitur Waktu mendengar musik 30 menit 60 menit atau berapa biar kalo buat tidur ntar bisa mati sendiri musiknya. Kalo gak ada fitur seperti itu bisa nyampe pagi gak mati mati🙏🙏,0,Negative
4191,Tolong untuk Spotify di Spotify gak ada fitur Waktu mendengar musik 30 menit 60 menit atau berapa biar kalo buat tidur ntar bisa mati sendiri musiknya. Kalo gak ada fitur seperti itu bisa nyampe pagi gak mati mati🙏🙏,0,Negative
4192,Tidak seprti dulu aplikasinya. Search lagu saat play di shuffle. Sangat kurang menarik saat ini,0,Negative
4193,"Kalau lagu jepang,Korea,cina lirik nya ga bisa kita baca kwkwk:v karena pakai penulisan Kanji atau apalah itu . Kalau langsung cara baca nya enak:v ini pakai tulisan bahasa mereka jdi ga ngerti",0,Negative
4194,Spotify saya menemukan bug dimana akun yang sama dengan Spotify laptop/pc dan jika akun tersebut login di android maka fitur yang ada di Spotify laptop/pc akan ada di android mohon di perbaiki segera,0,Negative
4195,"Makin kesini makin dikurangin , ini itu harus premium , ntahlh aja deh tambah kurangin lagi dah sampe harus yg premium aja yg bisa denger lagu 😓🙏🏻",0,Negative
4196,Spotify anjg skrng harus acak mau dengerin lagu doang premium mahal bagi kaum yg masih pelajar.saya senang dgn apk nya tpi saya tidak senang dgn premiumnya,0,Negative
4197,Spotify anjg skrng harus acak mau dengerin lagu doang premium mahal bagi kaum yg masih pelajar.saya senang dgn apk nya tpi saya tidak senang dgn premiumnya,0,Negative
4198,"Aplikasinya bagus tapi iklannya banyak bgt. Biasanya setiap 30 menit baru iklan, lah ini baru 2 lagu udah ada iklan apalagi iklannya 30 detik. Menurut saya ini sangat mengganggu. Terimakasih.",0,Negative
4199,"Aplikasinya bagus tapi iklannya banyak bgt. Biasanya setiap 30 menit baru iklan, lah ini baru 2 lagu udah ada iklan apalagi iklannya 30 detik. Menurut saya ini sangat mengganggu. Terimakasih.",0,Negative
4200,"Spotify gimana ini,kok kenapa kalo udah setel lagu kok ad iklannya,teruss kenapa kalo udah lama makainya kenapa haruss beli premium dulu???aku kasih bintang satu aja soalnya jadinya sekarang ga enakan ganti lagu,malah yang ke putar lagu yang lain.",0,Negative
4201,"Bagus banget aplikasi ini cuman masalahnya kalo udah lama download udah mulai ad iklan, mana ganggu lagi",0,Negative
4202,"Terlalu banyak iklan , Ama memiliki batas waktu untuk mendengarkan lagu dikit-dikit bayar ,dan jika aplikasi ini update trs maka akan full bayarnya GK ada yg gratis lagi :(",0,Negative
4203,"Mudah memilih lagu favorit anda dan diberikan juga liriknya, lengkap . Layar matipun bisa tetap aktif.",1,Positive
4204,"entah kenapa lirik tiba tiba hilang semua tolong pihak spotify perbaiki fitur ini, kembalikan lirik lirik dari lagu yang tersedia, kami ingin singalong",0,Negative
4205,Aplikasi ini sangat bagus sayangnya agak bikin boros karena selalu lupa buat stop lagunya jadi ga sadar klo masih nyala lagunya,0,Negative
4206,"Dulu Spotify ku masih ad lirik nya sekarang semenjak update gak ad lagi tolong kepada pihak admin Spotify bagi solusi,gua udah nyari kemana mana GK ketemu caranya dengan sesuai ap permasalahanny.",0,Negative
4207,kenapa ya ga muncul liriknya setelah di update? padahal sblm update ada loh. tolong dong developer diperbaiki,0,Negative
4208,Aplikasi ini bagus banyak podcast dan lagu aplikasi ini pokonya aplikasi sangat The best dah jika kalian ingin donwload saja kalian pasti tidak akan kecewa,1,Positive
4209,"Eh tolong ya, ini kenapa jadi begini ya. Mau denger lagu aja susah nya minta ampun, tolong balikin Spotify yang dulu aja. Bener bener kecewa sih sama Spotify yang sekarang.",0,Negative
4210,kenapa sekarang kalo mau milih² lagu harus premium dulu sih? ayolah kembaliin lagi. ditambah iklan yg cukup mengganggu karena slalu muncul tiap 2 lagu sekali.,0,Negative
4211,"Awalnya bagus sih, tapi kenapa sekarang Spotify saya pas nyetel lagu nga ada liriknya ? Tolong diperbaiki",0,Negative
4212,"Awalnya bagus sih, tapi kenapa sekarang Spotify saya pas nyetel lagu nga ada liriknya ? Tolong diperbaiki",0,Negative
4213,"Sebenernya bagus bagus aja, apk sangat berguna bisa ingin mendengarkan musik Cmn iklan premium trs. Jdi kesannya tuh maksa para pengguna buat ke premium Sedangkan iklan juga tidak bisa diganti lgi ke musik harus tunggu hingga iklan selesai Cuman lagu lagunya lengkap ko",0,Negative
4214,"Setiap mau berlangganan malah tidak dapat terhubung, kenapa ya padahal sinyal bagus, udah klik coba lagi pasti kaya gitu lagi dan terus berulang ulang, sampe kesel sendiri.",0,Negative
4215,Kenapa Spotify saya tidak ada lirik saya sudah update dan beberapa kali install ulang tapi tetap tidak ada lirik nya. Tolong tanggapannya,0,Negative
4216,Kenapa Spotify saya tidak ada lirik saya sudah update dan beberapa kali install ulang tapi tetap tidak ada lirik nya. Tolong tanggapannya,0,Negative
4217,"Masa iya harus premium baru bisa lagunya berurutan parah amat.kalo bisa buat aja ""muter sekali lagu=1K"".",0,Negative
4218,"Masa iya harus premium baru bisa lagunya berurutan parah amat.kalo bisa buat aja ""muter sekali lagu=1K"".",0,Negative
4219,"Awal awal bagus masak ga bsa diskip lagu trus iklannya banyak kali,,dah gitu muternya ga bsa berurutan malah diacak semua harus premium,,,ga seru",0,Negative
4220,"Please lah pihak sportify, balikin lagi untuk bisa liat lirik lagu di sportify dari smartphone.. Kalo ngga bisa liat lirik lagunya jadi berasa kurang pas...",0,Negative
4221,"Semenjak update makin gak jelas ni apk ,jadi kecewa berat sama fitur yg baru ini masak harus premium dulu baru bisa putar full lagu, tolong developer kembalikan Spotify kek dulu pleaseee",0,Negative
4222,Aplikasi sebenernya gue suka sama Spotify soalnya aplikasi nya bagus. Tapi kenapa ya setiap saya mau share lagu di story' Instagram tapi nggak ada videonya terus cuman gambar albumnya doang. Tolong diperbaiki saya baru saja mendownload apk ini hampir 4 bulantapi kenapa fitur itu di hape saya tidak muncul camva Spotify ku nggak ada,0,Negative
4223,"dulu, udah bagus pilih musik bebas walau gak premium tapi sekarang harus premium. it's okay tapi makin kesini kok gak ada liriknya? plis kembaliin liriknya aku kurang suka kalo gak sambil baca lirik, kayak kurang aja. mohon bantuannya ya spotify..",0,Negative
4224,"Spotify ini bagus ya semua lagu ada dari lagu B.inggris sampai B.indo, bagi yg ga tau B.inggris bisa di translate/pertejemah. Satu hal yg ga saya suka adalh saat dengerin lagu selalu ada ikln, tp gpp klaau kalian ga mau ada ikln pakai langanan premium aja. Dan yg lain ny ada potkes, cerita²,dan lain nya. Saat kalian pakai premium klian bisa dengar lagu secara offline. Oke sekian dari saya Terimakasih 😁",1,Positive
4225,"Premium bapak lo, gk bebas jadinya. Mau denger lagu dari playlist sendiri, malah ada lagu nyasar ntah darimana, bikin badmood aja.",0,Negative
4226,Spotify nyaa lagi eror.padahal datanya udah di nyalain kuotanya juga masih banyak tapi tetep di situnya offline mana pas masuk ga bisa bisa,0,Negative
4227,"Sekarang Spotify ngeselin, sering iklan dan gak bebas ndengerin lagu2, harus premium, gak kayak dulu pertama ndownload😑😒😒😤, padahal setiap ndengerin lagu2 pake data, kok sekarang ditambah sering iklan sama gak bebas ndengerin apa aja, saya harap Spotify kembali seperti pertama kali, tanpa premium bisa bebas milih lagi apa saja dan tanpa iklan",0,Negative
4228,"ga bisa beli premium nya karena hadiah Rp800 nya error, halamannya tidak tersedia. tolong di fix.",0,Negative
4229,"Aplikasi apa coba ini, semakin lama smeakin pay to win, si paling premium, lagu lagi jalan tiba tiba ada iklan dan suaranya nyampur, jelek pake banget ini apk, sangat sangat ngak pantes dapet nilai 4+ , baru pertama kali dah nemu apk sejelek ini gw, apa apa soal duit asem",0,Negative
4230,"Ini knapa ya, playlist lagu ""yang disukai"" kog pas play bisa campur² ama lagu y gk ada d playlist tsb? Ganggu bngt, mohon maap komplen, soalnya pake premium,",0,Negative
4231,Sudah lama putar musik hanya lewat Spotify dan ga tertarik untuk mencoba yg lain..,0,Negative
4232,"Spotify udah ga kaya dulu lagi udah peke"" Pernium dan iklan² nya juga udah ada tolong fitur nya seperti dulu aja",1,Positive
4233,bosen banget dengerin lagu yang bukan keinginan. yang di play lagu A yang muter malah lagu B. mana iklannya lama banget nggak bisa di skip. walau bukan pengguna premium setidaknya kasih kemudahan dong. di update bukannya malah bagus malah tambah buruk,0,Negative
4234,"Halo Spotify, saya mau beli premium mini, kok error terus ya? Saya dapet hadiah yg 800 itu lah, saya pencet klaim malah halaman nya hilang, ini kenapa sih? Please aku pengen beli premium mini, perbaiki ya:') udah ku update kok Spotify nya",0,Negative
4235,"skrng kalo mau pilih lagu yang kita pilih sendiri harus premium, enakan yagn dulu bebas gaada harus bayar dulu buat dengerin lagu yang kita mau, harus nunggu besok baru bisa.",0,Negative
4236,"Knp saya memberi 5 bintang kepada spitfy karena, Spotify bgusss bgt Krn bisa mendengar / memutar musik yang lebih bagus menarik dan bisa juga mendengar lagu kpop",1,Positive
4237,"Aku sangat suka dengan spotify karena disini aku bisa menyalahkan lagu yang aku inginkan yaitu ""indah tak sempurna"" karena aku depresi dengan keluarga-ku, aku berharap orang tua ku untuk bisa bersama lagi.",1,Positive
4238,"Udah bagus tapi banyak iklannya jadi kalo denger lagu agak gak nyaman, setiap denger 1 atau 2 musik pasti ada aja iklannya",0,Negative
4239,"Parah harus premium kalo mau denger lagu yang kita mau, kalo ga premium masa lagu yang di putar acak ga seru banget mana jelek aku ga suka lagi sama lagu yang di putar acak uninstall aja ah kalo masih kaya gini ga seru tau min kalo harus nunggu besok nanti malem dengerin lagu dimana lagi coba kalo bukan di Spotify",0,Negative
4240,"Parah harus premium kalo mau denger lagu yang kita mau, kalo ga premium masa lagu yang di putar acak ga seru banget mana jelek aku ga suka lagi sama lagu yang di putar acak uninstall aja ah kalo masih kaya gini ga seru tau min kalo harus nunggu besok nanti malem dengerin lagu dimana lagi coba kalo bukan di Spotify",0,Negative
4241,"Spotify sekarang kenapa ya?kok ga bisa terus padahal jaringan saya full, trs katanya 'ada yang salah, coba lagi' ? why ? padahal saya sangat suka dengan apk ini, tetapi sekarang terjadi masalah yang sangat saya tidak sukai!,saya harap anda memperbaiki masalah nya..... terima kasih.",0,Negative
4242,"Spotify sekarang kenapa ya?kok ga bisa terus padahal jaringan saya full, trs katanya 'ada yang salah, coba lagi' ? why ? padahal saya sangat suka dengan apk ini, tetapi sekarang terjadi masalah yang sangat saya tidak sukai!,saya harap anda memperbaiki masalah nya..... terima kasih.",0,Negative
4243,"aplikasi nya sebernanya bagus, tapi boleh ga perbaiki kaya lagu yg kita puter tiba tiba hilang, plong gitu, jadi harus bolak balik buat nyalain lagunya, padahal sering update spotify nya. tolong di perbaiki ya <3 edit: OH IYA, TOLONG BERBAIK HATI SAMA YG GA PREMIUM DONG, UDAH MUAK DENGAN PREMIUM 😁😁.",0,Negative
4244,"aplikasi nya sebernanya bagus, tapi boleh ga perbaiki kaya lagu yg kita puter tiba tiba hilang, plong gitu, jadi harus bolak balik buat nyalain lagunya, padahal sering update spotify nya. tolong di perbaiki ya <3 edit: OH IYA, TOLONG BERBAIK HATI SAMA YG GA PREMIUM DONG, UDAH MUAK DENGAN PREMIUM 😁😁.",0,Negative
4245,"Jujur semenjak di update, aplikasinya udah ga sebagus dulu. lebih ribet, ga bisa ngulang lagunya lagi dan juga gabisa milih lagu acak banyak"", selalu dibatasin.",0,Negative
4246,"Jujur semenjak di update, aplikasinya udah ga sebagus dulu. lebih ribet, ga bisa ngulang lagunya lagi dan juga gabisa milih lagu acak banyak"", selalu dibatasin.",0,Negative
